Address,Lat,Long,Provider,bank_name,institution,transit,routing
"RT Corp-No, 155 Wellington St W-2ND M Flr, PO Box 7500 Stn A, Toronto, ON M5V 3L3",43.6458448896398,-79.3857456833989,arcgis,ROYAL BANK OF CANADA,3,7789,307789
"Niagara St. & Roger Branch, 571 Niagara St, Welland, ON L3C 1L7",43.0067600184152,-79.2519700058047,arcgis,ROYAL BANK OF CANADA,3,7792,307792
"Cal Special LN Grp-Prairies AB, 335 8TH AVE SW-24TH FLR, 335 8th Ave SW, Calgary, AB T2P 1C4",51.0456268075135,-114.070024310644,arcgis,ROYAL BANK OF CANADA,3,7793,307793
"Private Banking Waterloo, 95 King St S-Suite 202, 95 King St S, Waterloo, ON N2J 5A2",43.4630652952302,-80.5221320970553,arcgis,ROYAL BANK OF CANADA,3,7796,307796
"Succursale 1205, rue des Cascades, 1205 rue des cascades, 3200 Boul Laframboise, Saint-Hyacinthe, QC J2S 4Z5",45.6376071207401,-72.9652841263289,arcgis,ROYAL BANK OF CANADA,3,7801,307801
"Dealer Direct Financing Ctr, 29 Beechwood Ave Ste 200, 25 Beechwood Ave, Ottawa, ON K1M 1M2",45.4392642180618,-75.6773634793597,arcgis,ROYAL BANK OF CANADA,3,7802,307802
"2680 LAWRENCE AVE E-SUITE 101, 2680 LAWRENCE AVE E-SUITE 101, 2680 LAWRENCE AVE E, Scarborough, ON M1P",43.7524805095757,-79.2621899765274,arcgis,ROYAL BANK OF CANADA,3,7806,307806
"Tor CB Indirect Lending, 20 BAY ST-4TH FLR, 20 BAY ST, Toronto, ON M5J 2N8",43.6414233938052,-79.3777703863465,arcgis,ROYAL BANK OF CANADA,3,7810,307810
"Succ. Les Galeries St-Hyacinthe, 3200 BOUL LAFRAMBOISE-LOCAL 1760, 3200 BOUL LAFRAMBOISE, Saint-Hyacinthe, QC",45.6376071207401,-72.9652841263289,arcgis,ROYAL BANK OF CANADA,3,7811,307811
"Yarmouth Branch, 399 Main St, PO Box 70, Yarmouth, NS B5A 1G3",43.8380045880741,-66.119432433564,arcgis,ROYAL BANK OF CANADA,3,7813,307813
"SOUTHERN ON NEWCOMER SPECIALISTS, C/O 21 KING ST WEST, Hamilton, ON L8P 4W7",43.2567255959179,-79.8701293300233,arcgis,ROYAL BANK OF CANADA,3,7816,307816
"Main & James Br, 540 Main St, C/O 370 PORTAGE AVE, Winnipeg, MB R3B 1C4",49.8921589133759,-97.1466716179376,arcgis,ROYAL BANK OF CANADA,3,7817,307817
"Shaunavon Branch, 304 Centre St-PO Box 699, P.O. Box 699, Shaunavon, SK S0N 2M0",49.6462254923052,-108.407748894956,arcgis,ROYAL BANK OF CANADA,3,7818,307818
"Wheatley Branch, 10 Talbot St E-PO Box 40, P.O. Box 40, Wheatley, ON N0P 2P0",42.3357129806353,-81.9970364226015,arcgis,ROYAL BANK OF CANADA,3,7822,307822
"Vanderhoof Branch, 2517 Burrard Ave-PO Box 590, P.O. Box 590, Vanderhoof, BC V0J 3A0",54.0176488850348,-124.009375117724,arcgis,ROYAL BANK OF CANADA,3,7840,307840
"Labelle & De Martigny Branch, 460 rue Labelle-Bureau 100, 460 rue Labelle, Saint-Jerome, QC J7Z 5L3",45.7798589979205,-74.0040979785864,arcgis,ROYAL BANK OF CANADA,3,7841,307841
"Main Br-Whitby, 307 Brock St S, C/O 714 ROSSLAND RD, Whitby, ON L1N 4K3",43.8773799193452,-78.9409668645547,arcgis,ROYAL BANK OF CANADA,3,7842,307842
"Succ. Les Galeries des Laurentides, 402 boul des Laurentides, 460 rue Labelle - Ste 100, Saint-Jerome, QC J7Z 5L3",45.7637008289791,-73.994383044035,arcgis,ROYAL BANK OF CANADA,3,7851,307851
"Map-Conoco CDA Ltd, 10 York Mills Rd - 3rd flr, 10 York Mills Rd, Toronto, ON M2P 0A2",43.7447707931254,-79.4061947611189,arcgis,ROYAL BANK OF CANADA,3,7852,307852
"White River Branch, 204 Elgin St-PO Box 100, P.O. Box 100, White River, ON P0M 3G0",48.5904216899492,-85.2810991952573,arcgis,ROYAL BANK OF CANADA,3,7862,307862
"Succursale St-Jean-sur-Richelieu, 135, rue Richelieu, A/S 185 BOUL OMER-MARCIL, St-Jean-sur-Richelieu, QC J3B 6X7",45.304883911882,-73.2503943952035,arcgis,ROYAL BANK OF CANADA,3,7871,307871
"Wiarton Branch, 577 Berford St-PO Box 130, P.O. Box 130, Wiarton, ON N0H 2T0",44.7426359889762,-81.1405500029868,arcgis,ROYAL BANK OF CANADA,3,7882,307882
"Winchester Branch, 481 Main St-PO Box 429, 481 Main St, Winchester, ON K0C 2K0",45.09324710122,-75.3524166230822,arcgis,ROYAL BANK OF CANADA,3,7902,307902
"QC-MAP-SERVICES ADMINISTRATIFS PAR I, 2450 LAURIER BLVD-UNIT G12A, 2450 LAURIER BLVD, Quebec, QC G1V",46.7738916942728,-71.2783600628741,arcgis,ROYAL BANK OF CANADA,3,7916,307916
"Main Br-Vernon, 3131 30th Ave, C/O 2306 HWY 6, Vernon, BC V1T 6M5",50.2639461077116,-119.273462528025,arcgis,ROYAL BANK OF CANADA,3,7920,307920
"Main Br-Windsor, 245 Ouellette Ave, Windsor, ON N9A 7J2",42.3179155179849,-83.0398232131451,arcgis,ROYAL BANK OF CANADA,3,7922,307922
"Windsor Independent Business Centre, 3155 Howard Ave-2nd Flr, 3155 Howard Ave, Windsor, ON N8X 3Y9",42.2742460958074,-83.0066711935246,arcgis,ROYAL BANK OF CANADA,3,7926,307926
"EDM SOUTH 3 SML BUS, 10111 104 AVENUE NW - SUITE 2430, 301 WYE RD, Edmonton, AB T5J 0J4",53.5457101015121,-113.494631132807,arcgis,ROYAL BANK OF CANADA,3,7927,307927
"Southey Branch, 165 Keats St-PO Box 308, C/O 2441-7TH AVE N, Southey, SK S0G 4P0",50.9393682894015,-104.499193683499,arcgis,ROYAL BANK OF CANADA,3,7928,307928
"Morinville Branch, 9921 102nd St, Morinville, AB T8R 1E7",53.8013529934927,-113.648905006074,arcgis,ROYAL BANK OF CANADA,3,7929,307929
"Polson Place Branch, 2306 Highway 6-Unit 300, 2306 Highway 6, Vernon, BC V1T 7E3",50.2563438053505,-119.264432703734,arcgis,ROYAL BANK OF CANADA,3,7930,307930
"North Battleford Bus Bkg Ctr, 1101 101st St, North Battleford, SK S9A 0Z5",52.7736400080722,-108.297882009436,arcgis,ROYAL BANK OF CANADA,3,7931,307931
"*CSM* Bayshore Insurance, 20 King St W-7th Flr, 20 King St W, Toronto, ON M5H 1C4 (Sub to 00002)",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,2,307932
"BC-MAP KRON TECHNOLOGIES INC, 4370 KINGSWAY, Burnaby, BC V5H 4G9",49.2305258006,-123.006938725248,arcgis,ROYAL BANK OF CANADA,3,7935,307935
"Ontario Builder Finance, 200 Bay ST-19TH FLR/S TWR, Toronto, ON M5J 2J5",43.6463004879869,-79.3797537960949,arcgis,ROYAL BANK OF CANADA,3,7936,307936
"QC-MAP-9441-6740 QUEBEC INC, 2450 LAURIER BLVD-UNIT G12A, 2450 LAURIER BLVD, Quebec, QC G1V 2L1",46.7738916942728,-71.2783600628741,arcgis,ROYAL BANK OF CANADA,3,7937,307937
"Van BC-IBC-FX, 1055 W Georgia St-6th FLR, Vancouver, BC V6E 3S5",49.2854192197721,-123.121942963042,arcgis,ROYAL BANK OF CANADA,3,7940,307940
"Succursale Carrefour Victoria, 635, Avenue Victoria, Saint-Lambert, QC J4P 3R4",45.5002639794258,-73.5090719971382,arcgis,ROYAL BANK OF CANADA,3,7941,307941
"Devon Plaza Branch, 2669 Howard Ave, Windsor, ON N8X 4Z3",42.2850061125518,-83.0125483325741,arcgis,ROYAL BANK OF CANADA,3,7942,307942
"Osborne & Walker Branch, 669 Osborne St, C/O 1300 PEMBINA HWY, Winnipeg, MB R3L 2B8",49.8624777141318,-97.1326729176252,arcgis,ROYAL BANK OF CANADA,3,7947,307947
"Village Green Mall Br, 105 4900 27th St, Vernon, BC V1T 7G7",50.2840369847995,-119.268901515412,arcgis,ROYAL BANK OF CANADA,3,7950,307950
"1600 Huron Church Road Branch, 1600 Huron Church Rd, Windsor, ON N9C 2L1",42.287317715719,-83.057228486546,arcgis,ROYAL BANK OF CANADA,3,7952,307952
"QC-MAP PRO-MEC ELITE INC, 3131 BOUL DE LA COTE-VERTU, St Laurent, QC H4R 1Y0",45.4989690172947,-73.7073915981256,arcgis,ROYAL BANK OF CANADA,3,7955,307955
"QC-MAP-9411-7165 QUEBEC INC, 2450 LAURIER BLVD-UNIT G12A, 2450 LAURIER BLVD, Quebec, QC G1V 2L1",46.7738916942728,-71.2783600628741,arcgis,ROYAL BANK OF CANADA,3,7956,307956
"Ouellette & Ellis Branch, 1398 Ouellette Ave, c/o 245 Ouellette Ave, Windsor, ON N8X 1J8",42.3025356895768,-83.0287095639057,arcgis,ROYAL BANK OF CANADA,3,7962,307962
"*CSM* Ont Tchrs Ins PL/RAEO Ins Co, 585 Weber St N, c/o RB-Northfield & Weber Br, Waterloo, ON N2V 1V8",43.4966299978535,-80.5512879605178,arcgis,ROYAL BANK OF CANADA,3,7972,307972
"Windsor Business Banking Centre, 245 Ouellette Ave-2nd Flr, 245 Ouellette Ave, Windsor, ON N9A 7J2",42.3179155179849,-83.0398232131451,arcgis,ROYAL BANK OF CANADA,3,7976,307976
"Cote-de-Liesse & Montee-de-Liesse Br, 7895 Cote de Liesse Rd, 3131 Cote Vertu - Local F1, Saint-Laurent, QC H4R 1Y8",45.4779650156749,-73.7029009934994,arcgis,ROYAL BANK OF CANADA,3,7981,307981
"Map-Xstrata Copper, 10 York Mills Rd - 3rd flr, 10 York Mills Rd, Toronto, ON M2P 0A2",43.7447707931254,-79.4061947611189,arcgis,ROYAL BANK OF CANADA,3,7992,307992
"Main Br-Victoria, 1079 Douglas Street, 1079 Douglas St, Victoria, BC V8W 2C5",48.4242380123698,-123.365079007747,arcgis,ROYAL BANK OF CANADA,3,8000,308000
"Wyandotte & Arthur Branch, 4635 Wyandotte St E, C/O 245 Ouellette Ave, Windsor, ON N8Y 1H6",42.3260209021746,-82.9805370061568,arcgis,ROYAL BANK OF CANADA,3,8002,308002
"Royal Way Financing-Indirect Lend NS, 1871 Hollis St-Suite 900, 10 York Mills Rd, Halifax, NS B3J 0C3",44.6499004143523,-63.573837710346,arcgis,ROYAL BANK OF CANADA,3,8003,308003
"Map-Canada Post Corp, 10 York Mills Rd - 3rd flr, 10 York Mills Rd, Toronto, ON M2P 0A2",43.7447707931254,-79.4061947611189,arcgis,ROYAL BANK OF CANADA,3,8004,308004
"Decarie & de l'Eglise Branch, 800 Decarie Blvd, c/o Norgate Shopping Centre Branch, Saint-Laurent, QC H4L 3L5",45.511270382214,-73.6784741159894,arcgis,ROYAL BANK OF CANADA,3,8011,308011
"*CSM* Bayshore MBS, 20 King St W-7th Flr, 20 King St W, Toronto, ON M5H 1C4 (Sub to 00002)",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,2,308012
"Atl NB External Sales Force - IRPS, 504 Queen St, 5161 George St, Fredericton, NB E3B 5G1",45.9618594106109,-66.6408009764928,arcgis,ROYAL BANK OF CANADA,3,8014,308014
"EDM AB-EDMONTON COMM, 10111 104 AVENUE NW - SUITE 2430, 10111 104 AVENUE NW, Edmonton, AB T5J 0J4",53.5457101015121,-113.494631132807,arcgis,ROYAL BANK OF CANADA,3,8019,308019
"Tecumseh & Albert Branch, 2614 Tecumseh Rd E, Windsor, ON N8W 1G2",42.3033815074262,-82.9904698128768,arcgis,ROYAL BANK OF CANADA,3,8022,308022
"Sussex Small Business Markets, 327 Granville St, Port Hawkesbury, NS B0E 2V0",45.6139292920073,-61.3630343048661,arcgis,ROYAL BANK OF CANADA,3,8023,308023
"Atl PE External Sales Force - IRPS, 83 Queen St, 1871 Hollis St, Charlottetown, PE C1A 4A8",46.2329545925525,-63.1265418059782,arcgis,ROYAL BANK OF CANADA,3,8024,308024
"Victoria-South Island CFS, 707 Fort St-2nd Flr, 707 Fort St, Victoria, BC V8W 3G3",48.4245001983012,-123.364949004429,arcgis,ROYAL BANK OF CANADA,3,8030,308030
"AB & T MAP ALTAML INC, 335 8TH AVE SW-24TH FLR, 10 YORK MILLS RD, Calgary, AB T2P 1C9",51.0456268075135,-114.070024310644,arcgis,ROYAL BANK OF CANADA,3,8035,308035
"Okotoks Branch, 144 Elizabeth St, Okotoks, AB T1S 1K4",50.7262519051909,-113.9832800785,arcgis,ROYAL BANK OF CANADA,3,8039,308039
"304 Cook Street Branch, 304 Cook St, C/O 1079 DOUGLAS ST, Victoria, BC V8V 3X6",48.4147709880093,-123.356837669088,arcgis,ROYAL BANK OF CANADA,3,8040,308040
"Winona Crossing Branch, 1-1346 South Service Road, 1346 South Service Road, Stoney Creek, ON L8E 5C5",43.2169905133625,-79.6407007144954,arcgis,ROYAL BANK OF CANADA,3,8042,308042
"QUE MAP MTGS-SONACA MONTR, 1 PLACE VILLE MARIE-9TH FLR/W WING, 10 YORK MILLS RD, Montreal, QC H3C 3A9",45.5014428102884,-73.5690741862958,arcgis,ROYAL BANK OF CANADA,3,8047,308047
"Olds Branch, 6700-46 St-Unit 100, 6700-46 St, Olds, AB T4H 0A2",51.7964240078798,-114.132835024098,arcgis,ROYAL BANK OF CANADA,3,8049,308049
"Private Banking Victoria, 707 Fort St-5th Flr, 707 Fort St, Victoria, BC V8W 3G3",48.4245001983012,-123.364949004429,arcgis,ROYAL BANK OF CANADA,3,8050,308050
"MTL QC -DATAVALET TECHNOLOGIES, 5185 QUEEN MARY RD, Montreal, QC H3W 1X7",45.4851998134913,-73.628423676653,arcgis,ROYAL BANK OF CANADA,3,8052,308052
"Peace River Branch, 10036 100 St-PO Box 7140, P.O. Box 7140, Peace River, AB T8S 1S8",56.2321860092842,-117.290904967715,arcgis,ROYAL BANK OF CANADA,3,8059,308059
"Broadmead Village Shopping Centre, 600 777 Royal Oak Dr, Victoria, BC V8X 4V1",48.4976760000001,-123.382057,arcgis,ROYAL BANK OF CANADA,3,8060,308060
"Main Br Woodbridge, 131 Woodbridge Ave, Woodbridge, ON L4L 2S6",43.7847165967267,-79.5922361312398,arcgis,ROYAL BANK OF CANADA,3,8062,308062
"South Western NS Small Business, 565 King St, Bridgewater, NS B4V 4W6",44.3776479849488,-64.5191230180297,arcgis,ROYAL BANK OF CANADA,3,8063,308063
"Pembina & Kirkbridge Branch, 2855 Pembina Hwy-Unit 26, 2855 Pembina Hwy, Winnipeg, MB R3T 2H5",49.7880775107947,-97.1587869884254,arcgis,ROYAL BANK OF CANADA,3,8067,308067
"Douglas & Fisgard Branch, 1701 Douglas St-Unit 5, 1701 Douglas St, Victoria, BC V8W 0C1",48.4298820087825,-123.36358543642,arcgis,ROYAL BANK OF CANADA,3,8080,308080
"Northgate Shopping Centre Branch, 1127 Decarie Blvd, Saint-Laurent, QC H4L 3M8",45.5154314104074,-73.6835636914166,arcgis,ROYAL BANK OF CANADA,3,8081,308081
"Main Br-Woodstock, 452 Dundas St, Woodstock, ON N4S 1C1",43.1297460073278,-80.7580319609298,arcgis,ROYAL BANK OF CANADA,3,8082,308082
"Terra Nova Branch, 3679 Westminster Hwy-Unit 100, 3679 Westminster Hwy, Richmond, BC V7C 5V2",49.1702183006193,-123.181513819462,arcgis,ROYAL BANK OF CANADA,3,8088,308088
"BC-MAP ROCKY MOUNTAIN DIESEL LTD, 2 CRANBROOK ST N, Cranbrook, BC V1C 3P6",49.5123519140819,-115.768094796579,arcgis,ROYAL BANK OF CANADA,3,8096,308096
"Tor-University & College Br, 661 University Ave-Suite 102/Mars Centre, 661 University Ave-Suite 102, Toronto, ON M5G 1L7",43.6594558012017,-79.3895508159835,arcgis,ROYAL BANK OF CANADA,3,8099,308099
"Van-BC Dealer Direct-Indirct Lending, 1055 W Georgia St 6th flr, 10 York Mills Rd, Vancouver, BC V6E 3S5",49.2854192197721,-123.121942963042,arcgis,ROYAL BANK OF CANADA,3,8100,308100
"VAN BC - BC MAP MTGS, 1055 W Georgia St - 35th Flr, 1055 W Georgia St, Vancouver, BC V6E 3S5",49.2854192197721,-123.121942963042,arcgis,ROYAL BANK OF CANADA,3,8101,308101
"Springbank Shopping Centre Branch, 218 Springbank Ave, Woodstock, ON N4S 7R3",43.1418185882,-80.7326668131783,arcgis,ROYAL BANK OF CANADA,3,8102,308102
"Succursale Viau & Robert, 8689 Boul Viau, Saint-Leonard, QC H1R 2T9",45.5851734967833,-73.6056574218002,arcgis,ROYAL BANK OF CANADA,3,8111,308111
"Highway 7 & Birchmount Branch, 3985 Highway 7 - Unit 107, 3985 Highway 7, Markham, ON L3R 2A2",43.8576112007059,-79.3239559695702,arcgis,ROYAL BANK OF CANADA,3,8112,308112
"RT Co-Commercial Loans, 200 Bay St-5th Flr/N Twr, Toronto, ON M5J 2W7",43.6463004879869,-79.3797537960949,arcgis,ROYAL BANK OF CANADA,3,8114,308114
"ONE - MAP MTG, 20 King St W - 11th Flr, 20 King St W, Toronto, ON M5H 1C4",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,8116,308116
"OSW - MAP MTG, 20 King St W - 11th Flr, Toronto, ON M5H 1C4",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,8117,308117
"St-Michel et Legendre, 8971 boul Ste-Michel, 10611 boul Pie IX, Montreal, QC H1H 4A3",45.5885692153073,-73.6346908256573,arcgis,ROYAL BANK OF CANADA,3,8121,308121
"Petrolia Br, 4186 Petrolia St, Petrolia, ON N0N 1R0",42.882040987202,-82.1472979626373,arcgis,ROYAL BANK OF CANADA,3,8122,308122
"Small Business Metro Halifax, 44 Portland St, Dartmouth, NS B2Y 1H3",44.6648727146279,-63.5670076327245,arcgis,ROYAL BANK OF CANADA,3,8123,308123
"RT Corp - Commercial Loans, 200 Bay St-5th Flr/S Twr, Toronto, ON M5J 2J5",43.6463004879869,-79.3797537960949,arcgis,ROYAL BANK OF CANADA,3,8124,308124
"GTR - MAP MTG, 20 King St W - 11th Flr, 20 King St W, Toronto, ON M5H 1C4",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,8125,308125
"Atl NF External Sales Force - IRPS, 226 Water St (Main Br), 1871 Hollis St, St John's, NL A1C 1A9",47.5634603097865,-52.7078182216305,arcgis,ROYAL BANK OF CANADA,3,8133,308133
"QUEBEC MTG ASSISTANCE PROGRAM MTGS, 1 Place Ville Marie-9th Flr/W Wing, 1 Place Ville Marie, Montreal, QC H3C",45.5014428102884,-73.5690741862958,arcgis,ROYAL BANK OF CANADA,3,8138,308138
"Atlantic Mtg Assistance Program MTGS, 1871 Hollis St-Suite 900, 1871 Hollis St, Halifax, NS B3J 0C3",44.6499004143523,-63.573837710346,arcgis,ROYAL BANK OF CANADA,3,8142,308142
"Strasbourg Branch, 109 Mountain St-PO Box 159, P.O. Box 159, Strasbourg, SK S0G 4V0",51.0703219059251,-104.952112084698,arcgis,ROYAL BANK OF CANADA,3,8148,308148
"Pincher Creek Branch, 732 Main St-PO Box 760, P.O. Box 760, Pincher Creek, AB T0K 1W0",49.4855460848126,-113.948192677436,arcgis,ROYAL BANK OF CANADA,3,8149,308149
"Succursale Le Gardeur, 447 Leclerc St, a/s Succ Repentigny Br, Repentigny, QC J6A 8J4",45.7455289018087,-73.454170363701,arcgis,ROYAL BANK OF CANADA,3,8151,308151
"Dougall & Cabana Branch, 3854 DOUGALL AVE, C/O 3205 HOWARD AVE, Windsor, ON N9G 1X2",42.2565301052558,-83.0026405877446,arcgis,ROYAL BANK OF CANADA,3,8152,308152
"Burnside & Tillicum Branch, 306 Burnside Rd West, Victoria, BC V8Z 1M1",48.455339608926,-123.393104906843,arcgis,ROYAL BANK OF CANADA,3,8160,308160
"Cornwall & Maplegrove Br, 2035 Cornwall Rd, c/o Lakeshore & Trafalgar-03502, Oakville, ON L6J 1H9",43.4808011089828,-79.6576210947976,arcgis,ROYAL BANK OF CANADA,3,8162,308162
"Tor Map-BNP Canada, 10 York Mills Rd - 3rd flr, 10 York Mills Rd, Toronto, ON M2P 0A2",43.7447707931254,-79.4061947611189,arcgis,ROYAL BANK OF CANADA,3,8166,308166
"MSNWO MAP MTGS, 220 Portage Ave - 16th Flr, 220 Portage Ave, Winnipeg, MB R3C 0A5",49.8948008892568,-97.1392839761168,arcgis,ROYAL BANK OF CANADA,3,8167,308167
"OTTAWA ON - ONE MAP MTGS, 90 Sparks St - 2nd Flr, 90 Sparks St, Ottawa, ON K1B 5B4",45.4227514916205,-75.6966536751467,arcgis,ROYAL BANK OF CANADA,3,8168,308168
"AB&T Map MTGS - Finning Canada, 335 8th Ave SW-24th Flr, 10 York Mills Rd, Calgary, AB T2P 1C9",51.0456268075135,-114.070024310644,arcgis,ROYAL BANK OF CANADA,3,8169,308169
"A&P Barton & Centennial Boutique Br, 163 Centennial Pkwy N, c/o RB-Centennial Pkwy Br, Hamilton, ON L8E 1H8 (Sub to",43.2345624189985,-79.762110737973,arcgis,ROYAL BANK OF CANADA,3,1872,308172
"Instore Banking - London Drug, 11666 Steveston Hwy-Suite 3200, #3200 - 11666 Steveston Hwy, Richmond, BC V7A 5J3",49.133232691853,-123.093984035353,arcgis,ROYAL BANK OF CANADA,3,8180,308180
"ALB HO BUSINESS CARDS, 75 CROWFOOT WAY NW, Calgary, AB T3G 2R2",51.1239717859421,-114.203874670995,arcgis,ROYAL BANK OF CANADA,3,8187,308187
"Ponoka Branch, 5031 51st Ave-PO Box 4340, PO Box 4340, Ponoka, AB T4J 1R7",52.6771730197022,-113.577840967839,arcgis,ROYAL BANK OF CANADA,3,8189,308189
"Succursale St-Remi, 857 rue Notre Dame, 200 Boul D'Anjou - Ste 455, Chateauguay, QC J6K 1C5",45.358667106069,-73.7246076081528,arcgis,ROYAL BANK OF CANADA,3,8191,308191
"Portage & Arlington Branch, 885 Portage Ave, C/O 130-1395 ELLICE AVE, Winnipeg, MB R3G 0P3",49.8941950033857,-97.1962069893238,arcgis,ROYAL BANK OF CANADA,3,8197,308197
"*CSM* Bayshore Conventional, 20 King St W-7th Flr, c/o Global Banking ServiceCentre, Toronto, ON M5H 1C4 (Sub to 00002)",43.6493624810359,-79.3789543301701,arcgis,ROYAL BANK OF CANADA,3,2,308202
"WIIKWEMKOONG AGENCY, 115 Tudhope St, Espanola, ON P5E 1S6",46.265444106546,-81.7715072360688,arcgis,ROYAL BANK OF CANADA,3,8209,308209
"Succursale Galeries Des Monts, 68 rue de la Gare-bureau 101, 75 rue de la Gare, St-Sauveur-des-Monts, QC J0R 1R6",45.8908660000001,-74.1554419999999,arcgis,ROYAL BANK OF CANADA,3,8211,308211
"Royal Way Financing-Indirect Lend PE, 83 Queen St, 10 York Mills Rd, Charlottetown, PE C1A 4A8",46.2329545925525,-63.1265418059782,arcgis,ROYAL BANK OF CANADA,3,8213,308213
"WINNIPEG-NEWCOMER SPECIALISTS, 2855 PEMBINA HWY - UNIT 26, 2855 PEMBINA HWY, Winnipeg, MB R3T 2H5",49.7880775107947,-97.1587869884254,arcgis,ROYAL BANK OF CANADA,3,8219,308219
"Succursale Labelle & Autoroute 640, 60, rue Turgeon, Ste-Therese-de-Blainville, QC J7E 3H4",45.6340119967396,-73.8197289657871,arcgis,ROYAL BANK OF CANADA,3,8221,308221
"Whitecourt Branch, 5117-50th Ave, Whitecourt, AB T7S 1A1",54.1412682943704,-115.688648938988,arcgis,ROYAL BANK OF CANADA,3,8229,308229
"Spec Lns Grp-Prairies-Man Payroll, 130-1395 Ellice Ave, 335 8th Ave SW, Winnipeg, MB R3G 0G3",49.8941950033857,-97.1962069893238,arcgis,ROYAL BANK OF CANADA,3,8236,308236
"Fort & Cook Branch, 1102 Fort St, 1079 Douglas St, Victoria, BC V8W 2C5",48.4242380123698,-123.365079007747,arcgis,ROYAL BANK OF CANADA,3,8240,308240
"Gaetz Ave. & Piper Drive Branch, 6791 Gaetz Ave-Unit 1, Red Deer, AB T4N 4C9",52.292074566843,-113.812374916772,arcgis,ROYAL BANK OF CANADA,3,8249,308249
"Spec Lns Grp-Prairies-Sask Payroll, 2010 11th Ave, 335 8th Ave SW, Regina, SK S4P 0J3",50.4504761008781,-104.609876295836,arcgis,ROYAL BANK OF CANADA,3,8255,308255
"Hamilton Business Services, 100 King St W-8th Flr/Stelco Tower, Hamilton, ON L8P 2A1",43.2573736008524,-79.8701804596326,arcgis,ROYAL BANK OF CANADA,3,8256,308256
"Swift Current Branch, 261 1st Ave NW, Swift Current, SK S9H 3W3",50.2863570117794,-107.801109993738,arcgis,ROYAL BANK OF CANADA,3,8258,308258
"Main Br - Red Deer, 4943 50 ST, Red Deer, AB T4N 1X8",52.2686735923722,-113.813789362932,arcgis,ROYAL BANK OF CANADA,3,8259,308259
"Millcroft Branch, 2025 William OConnell Blvd, Burlington, ON L7M 4E4",43.3843306840325,-79.8023292887036,arcgis,ROYAL BANK OF CANADA,3,8272,308272
"Yaletown Branch, 1195 Pacific Blvd, C/O 1196 PACIFIC BLVD, Vancouver, BC V6Z 2R8",49.2745317142804,-123.120722306483,arcgis,ROYAL BANK OF CANADA,3,8280,308280
"Highway 7 & Marycroft Branch, 211 Marycroft Ave-Suite 1, 211 Marycroft Ave, Woodbridge, ON L4L 5X8",43.78494831444,-79.5658530013477,arcgis,ROYAL BANK OF CANADA,3,8282,308282
"Tisdale Branch, 1102 100th St-PO Box 190, P.O. Box 190, Tisdale, SK S0E 1T0",52.8489379970585,-104.047397032402,arcgis,ROYAL BANK OF CANADA,3,8288,308288
"Succ Principale - Sept-Iles, 440, rue Brochu, Sept-Iles, QC G4R 2W8",50.2066496388086,-66.3853270217708,arcgis,ROYAL BANK OF CANADA,3,8291,308291
"Map-Nexen Inc, 10 York Mills Rd - 3rd flr, 10 York Mills Rd, Toronto, ON M2P 0A2",43.7447707931254,-79.4061947611189,arcgis,ROYAL BANK OF CANADA,3,8298,308298
"Vic-Westshore Town Centre Branch, 2945 Jacklin Rd-Suite 700, 2945 Jacklin Rd, Victoria, BC V9B 5E3",48.4394933695158,-123.506882369289,arcgis,ROYAL BANK OF CANADA,3,8300,308300
"Gaetz south & 28th St Branch, 2610 50 Ave-Unit 100, 2610 50 Ave, Red Deer, AB T4R 1M3",52.2444682485631,-113.815641595896,arcgis,ROYAL BANK OF CANADA,3,8319,308319
